Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
admission blood glucose is associated with the 30-days mortality in septic patients: a retrospective cohort study,28,10,2021,Frontiers in medicine,8,,2296-858X,Xiaoyuan,Wei,"Department of Cardiology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",Yu,Min,"Department of Breast and Thyroid Surgery, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",Jiangchuan,Yu,"Department of Cardiology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",Qianli,Wang,"Department of Cardiology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",Han,Wang,"Department of Cardiology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",Shuang,Li,"Department of Cardiology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",Li,Su,"Department of Cardiology, The Second Affiliated Hospital, Chongqing Medical University, Chongqing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prediction of acute kidney injury in icu with gradient boosting decision tree algorithms,30,11,2021,Computers in biology and medicine,140,,1879-0534,Wenpeng,Gao,"Department of Biomedical Engineering, School of Material Science and Engineering, South China University of Technology, Guangzhou, Guangdong, 510640, PR China.",Junsong,Wang,"Department of Biomedical Engineering, School of Material Science and Engineering, South China University of Technology, Guangzhou, Guangdong, 510640, PR China.",Lang,Zhou,"Department of Biomedical Engineering, School of Material Science and Engineering, South China University of Technology, Guangzhou, Guangdong, 510640, PR China.",Qingquan,Luo,"Department of Electric Power Engineering, School of Electric Power Engineering, South China University of Technology, Guangzhou, Guangdong, 510640, PR China.",Yonghua,Lao,"Department of Biomedical Engineering, School of Material Science and Engineering, South China University of Technology, Guangzhou, Guangdong, 510640, PR China.",Haijin,Lyu,"Surgical and Transplant Intensive Care Unit, The Third Affiliated Hospital of Sun Yat-sen University, Guangzhou, 510630, China. Electronic address: haijinlv@163.com.",Shengwen,Guo,"Department of Intelligent Science and Engineering, School of Automation Science and Engineering, Guangzhou, Guangdong, 510640, PR China. Electronic address: shwguo@scut.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the effect of long-term duration renal replacement therapy on outcomes of critically ill patients with acute kidney injury: a retrospective cohort study,30,08,2021,Evidence-based complementary and alternative medicine : eCAM,2021,,1741-427X,Mengmeng,Yang,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Yun,Li,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Peiyao,Li,"AI Lab, Global Health Drug Discovery Institute, Beijing 100084, China.",Yong,Fan,"Center for Artificial Intelligence in Medicine, Chinese PLA General Hospital, Beijing 100853, China.",Yu,Zhang,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Rui,Yuan,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Lu,Wang,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Yan,Zhao,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Xiaoli,Liu,"School of Biological Science and Medical Engineering, Beihang University, Beijing 100191, China.",Zhengbo,Zhang,"Center for Artificial Intelligence in Medicine, Chinese PLA General Hospital, Beijing 100853, China.",Hongjun,Kang,"Department of Critical Care Medicine, The First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development and validation of an automated algorithm to detect atrial fibrillation within stored intensive care unit continuous electrocardiographic data: observational study,15,02,2021,JMIR cardio,5,1,2561-1011,Allan J,Walkey,"Boston University School of Medicine, The Pulmonary Center, Boston, MA, United States.",Syed K,Bashar,"Department of Biomedical Engineering, University of Connecticut, Storrs, CT, United States.",Md Billal,Hossain,"Department of Biomedical Engineering, University of Connecticut, Storrs, CT, United States.",Eric,Ding,"University of Massachusetts Medical School, Worcester, MA, United States.",Daniella,Albuquerque,"University of Massachusetts Medical School, Worcester, MA, United States.",Michael,Winter,"Boston University School of Public Health, Boston, MA, United States.",Ki H,Chon,"Department of Biomedical Engineering, University of Connecticut, Storrs, CT, United States.",David D,McManus,"University of Massachusetts Medical School, Worcester, MA, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"prediction model of in-hospital mortality in intensive care unit patients with heart failure: machine learning-based, retrospective analysis of the mimic-iii database",23,07,2021,BMJ open,11,7,2044-6055,Fuhai,Li,"Department of Cardiology, The Affiliated Hospital of Qingdao University, Qingdao, China.",Hui,Xin,"Department of Cardiology, The Affiliated Hospital of Qingdao University, Qingdao, China.",Jidong,Zhang,"Department of Cardiology, The Affiliated Hospital of Qingdao University, Qingdao, China.",Mingqiang,Fu,"Department of Cardiology, Shanghai Institute of Cardiovascular Diseases, Zhongshan Hospital, Fudan University, Shanghai, China.",Jingmin,Zhou,"Department of Cardiology, Shanghai Institute of Cardiovascular Diseases, Zhongshan Hospital, Fudan University, Shanghai, China zhoujinminzsyy@163.com lianzx566@163.com.",Zhexun,Lian,"Department of Cardiology, The Affiliated Hospital of Qingdao University, Qingdao, China zhoujinminzsyy@163.com lianzx566@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghs-net a generic hybridized shallow neural network for multi-label biomedical text classification,15,02,2021,Journal of biomedical informatics,116,,1532-0480,Muhammad Ali,Ibrahim,"Intelligent Criminology Research Lab, National Center of Artificial Intelligence, Al-Khawarizmi Institute of Computer Science, UET, Lahore, Pakistan; German Research Center for Artificial Intelligence (DFKI), 67663 Kaiserslautern, Germany.",Muhammad Usman,Ghani Khan,"Intelligent Criminology Research Lab, National Center of Artificial Intelligence, Al-Khawarizmi Institute of Computer Science, UET, Lahore, Pakistan; Department of Computer Science, University of Engineering and Technology (UET), Lahore, Pakistan.",Faiza,Mehmood,"Intelligent Criminology Research Lab, National Center of Artificial Intelligence, Al-Khawarizmi Institute of Computer Science, UET, Lahore, Pakistan.",Muhammad Nabeel,Asim,"Intelligent Criminology Research Lab, National Center of Artificial Intelligence, Al-Khawarizmi Institute of Computer Science, UET, Lahore, Pakistan; German Research Center for Artificial Intelligence (DFKI), 67663 Kaiserslautern, Germany. Electronic address: nabeel.asim@kics.edu.pk.",Waqar,Mahmood,"Intelligent Criminology Research Lab, National Center of Artificial Intelligence, Al-Khawarizmi Institute of Computer Science, UET, Lahore, Pakistan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an estimation method of continuous non-invasive arterial blood pressure waveform using photoplethysmography: a u-net architecture-based approach,07,03,2021,"Sensors (Basel, Switzerland)",21,5,1424-8220,Tasbiraha,Athaya,"School of Electrical Engineering, Kookimin University, Seoul 02707, Korea.",Sunwoong,Choi,"School of Electrical Engineering, Kookimin University, Seoul 02707, Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a trauma-related survival predictive model of acute respiratory distress syndrome,20,09,2021,Journal of clinical laboratory analysis,35,11,1098-2825,Rui,Tang,"Department of Respiratory Medicine, Second Affiliated Hospital of Chongqing Medical University, Chongqing, China.",Hanghang,Wang,"Department of Respiratory Medicine, Second Affiliated Hospital of Chongqing Medical University, Chongqing, China.",Junnan,Peng,"Department of Respiratory Medicine, Second Affiliated Hospital of Chongqing Medical University, Chongqing, China.",Daoxin,Wang,"Department of Respiratory Medicine, Second Affiliated Hospital of Chongqing Medical University, Chongqing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
improved characterisation of clinical text through ontology-based vocabulary expansion,12,04,2021,Journal of biomedical semantics,12,1,2041-1480,Luke T,Slater,"Institute of Cancer and Genomic Sciences, College of Medical and Dental Sciences, University of Birmingham, Birmingham, B15 2TT, UK. l.slater.1@bham.ac.uk.",William,Bradlow,"Institute of Cancer and Genomic Sciences, College of Medical and Dental Sciences, University of Birmingham, Birmingham, B15 2TT, UK.",Simon,Ball,"Institute of Cancer and Genomic Sciences, College of Medical and Dental Sciences, University of Birmingham, Birmingham, B15 2TT, UK.",Robert,Hoehndorf,"Computational Bioscience Research Centre, KAUST, Thuwal, Saudi Arabia.",Georgios V,Gkoutos,"Institute of Cancer and Genomic Sciences, College of Medical and Dental Sciences, University of Birmingham, Birmingham, B15 2TT, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
venous thromboembolism in icu patients with intracerebral hemorrhage: risk factors and the prognosis after anticoagulation therapy,08,09,2021,International journal of general medicine,14,,1178-7074,Quanhong,Chu,"Department of Neurology, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Lin,Liao,"Department of Clinical Laboratory, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Wenxin,Wei,"Department of Neurology, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Ziming,Ye,"Department of Neurology, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Li,Zeng,"Department of Neurology, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Chao,Qin,"Department of Neurology, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Yanyan,Tang,"Department of Neurology, The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mortality prediction in cerebral hemorrhage patients using machine learning algorithms in intensive care units,20,01,2021,Frontiers in neurology,11,,1664-2295,Ximing,Nie,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Yuan,Cai,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Jingyi,Liu,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Xiran,Liu,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Jiahui,Zhao,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Zhonghua,Yang,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Miao,Wen,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",Liping,Liu,"Department of Neurology, Beijing Tiantan Hospital, Capital Medical University, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do the types and routes of proton pump inhibitor treatments affect <i>clostridium difficile</i> in icu patients? a retrospective cohort study,28,02,2021,Expert review of clinical pharmacology,14,3,1751-2441,Peia,Lee,"Texas Tech University Health Sciences Center, Dallas, Texas, USA.",David,Fike,"Texas Tech University Health Sciences Center, Dallas, Texas, USA.",Hui,Yang,"Texas Tech University Health Sciences Center, Dallas, Texas, USA.",Ronald G,Hall,"Texas Tech University Health Sciences Center, Dallas, Texas, USA.",Steven,Pass,"Texas Tech University Health Sciences Center, Dallas, Texas, USA.",Carlos A,Alvarez,"Texas Tech University Health Sciences Center, Dallas, Texas, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optimal targets of the first 24-h partial pressure of carbon dioxide in patients with cerebral injury: data from the mimic-iii and iv database,30,07,2021,Neurocritical care,,,1556-0961,Gengxin,Cai,"School of Medicine, South China University of Technology, Guangzhou, Guangdong, China.",Xiunong,Zhang,"Department of Emergency and Critical Care Medicine, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, Guangdong, China.",Qitian,Ou,"Department of Emergency and Critical Care Medicine, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, Guangdong, China.",Yuan,Zhou,"Second Clinical Medical College of Southern Medical University, Guangzhou, Guangdong, China.",Linqiang,Huang,"Department of Emergency and Critical Care Medicine, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, Guangdong, China.",Shenglong,Chen,"Department of Emergency and Critical Care Medicine, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, Guangdong, China.",Hongke,Zeng,"Department of Emergency and Critical Care Medicine, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, Guangdong, China.",Wenqiang,Jiang,"Department of Emergency and Critical Care Medicine, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, Guangdong, China. wenjian8046@163.com.",Miaoyun,Wen,"School of Medicine, South China University of Technology, Guangzhou, Guangdong, China. wenmiaoyun041105@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limitations of transformers on clinical text classification,03,09,2021,IEEE journal of biomedical and health informatics,25,9,2168-2208,Shang,Gao,,Mohammed,Alawad,,M Todd,Young,,John,Gounley,,Noah,Schaefferkoetter,,Hong Jun,Yoon,,Xiao-Cheng,Wu,,Eric B,Durbin,,Jennifer,Doherty,,Antoinette,Stroup,,Linda,Coyle,,Georgia,Tourassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automatically disambiguating medical acronyms with ontology-aware deep learning,07,09,2021,Nature communications,12,1,2041-1723,Marta,Skreta,"Department of Computer Science, University of Toronto, Toronto, Canada. martaskreta@cs.toronto.edu.",Aryan,Arbabi,"Department of Computer Science, University of Toronto, Toronto, Canada.",Jixuan,Wang,"Department of Computer Science, University of Toronto, Toronto, Canada.",Erik,Drysdale,"The Hospital for Sick Children, Toronto, Canada.",Jacob,Kelly,"Department of Computer Science, University of Toronto, Toronto, Canada.",Devin,Singh,"Department of Computer Science, University of Toronto, Toronto, Canada.",Michael,Brudno,"Department of Computer Science, University of Toronto, Toronto, Canada. brudno@cs.toronto.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrial fibrillation increases inpatient and 4-year all-cause mortality in critically ill patients with liver cirrhosis,XX,08,2021,Annals of translational medicine,9,15,2305-5839,Yanting,Luo,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Bingyuan,Wu,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Yuankai,Wu,"Department of Infectious Diseases, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Long,Peng,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Zexiong,Li,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Jieming,Zhu,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Zhongzhen,Su,"Department of Ultrasound, Fifth Affiliated Hospital, Sun Yat-sen University, Zhuhai, China.",Jinlai,Liu,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Suhua,Li,"Department of Cardiovascular Medicine, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",Yutian,Chong,"Department of Infectious Diseases, Third Affiliated Hospital, Sun Yat-sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
value of early critical care transthoracic echocardiography for patients undergoing mechanical ventilation: a retrospective study,21,10,2021,BMJ open,11,10,2044-6055,Hao,Jiang,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Wen,Xu,"Department of Hepatobiliary and pancreatic surgery, Zhejiang University School of Medicine Second Affiliated Hospital, Hangzhou, Zhejiang, China.",Wenjing,Chen,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Lingling,Pan,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Xueshu,Yu,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Yincai,Ye,"Department of Blood Transfusion, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Zhendong,Fang,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Xianwei,Zhang,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Zhiqiang,Chen,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Jie,Shu,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China.",Jingye,Pan,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China wmupanjingye@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting open wound mortality in the icu using machine learning,25,04,2021,"Journal of emergency and critical care medicine (Hong Kong, China)",5,,2521-3563,Ronald K,Akiki,"Alpert Medical School, Brown University, Providence, RI, USA.",Rajsavi S,Anand,"Alpert Medical School, Brown University, Providence, RI, USA.",Mimi,Borrelli,"Department of Plastic Surgery, Rhode Island Hospital, Providence, RI, USA.",Indra Neil,Sarkar,"Alpert Medical School, Brown University, Providence, RI, USA.",Paul Y,Liu,"Department of Plastic Surgery, Rhode Island Hospital, Providence, RI, USA.",Elizabeth S,Chen,"Alpert Medical School, Brown University, Providence, RI, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-learning-based survival prediction of patients in coronary care units,24,12,2021,Computational and mathematical methods in medicine,2021,,1748-6718,Rui,Yang,"Clinical Research Center, The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shaanxi 710061, China.",Tao,Huang,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong 510630, China.",Zichen,Wang,"Department of Public Health, University of California, Irvine, CA 92697, USA.",Wei,Huang,"Department of Hepatobiliary Surgery II, Meizhou People's Hospital, Meizhou, Guangdong 514031, China.",Aozi,Feng,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong 510630, China.",Li,Li,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong 510630, China.",Jun,Lyu,"Clinical Research Center, The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shaanxi 710061, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"comparative effectiveness of midazolam, propofol, and dexmedetomidine in patients with or at risk for acute respiratory distress syndrome: a propensity score-matched cohort study",23,03,2021,Frontiers in pharmacology,12,,1663-9812,An-Min,Hu,"Department of Anesthesiology, Shenzhen People's Hospital, Shenzhen, China.",Xiong-Xiong,Zhong,"The Second Clinical Medical College, Jinan University, Shenzhen, China.",Zhen,Li,"Shenzhen Research Institute of Big Data, Shenzhen, China.",Zhong-Jun,Zhang,"Department of Anesthesiology, Shenzhen People's Hospital, Shenzhen, China.",Hui-Ping,Li,"The Second Clinical Medical College, Jinan University, Shenzhen, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association of coagulation indicators and coagulant agents with 30-day mortality of critical diabetics,XX,XX,2021,Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,27,,1938-2723,Yingxin,Huang,"Department of Nephrology, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong, China.",Zhihua,Zhong,"College of Information Science and Technology, Jinan University, Guangzhou, Guangdong, China.",Fanna,Liu,"Department of Nephrology, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mining heterogeneous clinical notes by multi-modal latent topic model,08,04,2021,PloS one,16,4,1932-6203,Zhi,Wen,"School of Computer Science and McGill Centre for Bioinformatics, McGill University, Montreal, Quebec, Canada.",Pratheeksha,Nair,"School of Computer Science and McGill Centre for Bioinformatics, McGill University, Montreal, Quebec, Canada.",Chih-Ying,Deng,"Dana-Farber Cancer Institute, Boston, Massachusetts, United States of America.",Xing Han,Lu,"School of Computer Science and McGill Centre for Bioinformatics, McGill University, Montreal, Quebec, Canada.",Edward,Moseley,"Dana-Farber Cancer Institute, Boston, Massachusetts, United States of America.",Naomi,George,"Brigham and Women's Faulkner Hospital, Boston, Massachusetts, United States of America.",Charlotta,Lindvall,"Dana-Farber Cancer Institute, Boston, Massachusetts, United States of America.",Yue,Li,"School of Computer Science and McGill Centre for Bioinformatics, McGill University, Montreal, Quebec, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecg signal-enabled automatic diagnosis technology of heart failure,03,11,2021,Journal of healthcare engineering,2021,,2040-2309,Lian,Chen,"Wuhan University of Science & Technology, Hanyang Hospital, Department of Cardiology, Wuhan 430050, China.",Huiping,Yu,"Wuhan University of Science & Technology, Hanyang Hospital, Department of Cardiology, Wuhan 430050, China.",Yupeng,Huang,"Wuhan University of Science & Technology, Hanyang Hospital, Department of Cardiology, Wuhan 430050, China.",Hongyan,Jin,"Wuhan University of Science & Technology, Hanyang Hospital, Department of Cardiology, Wuhan 430050, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fibrinogen level predicts outcomes in critically ill patients with acute exacerbation of chronic heart failure,30,04,2021,Disease markers,2021,,1875-8630,Zhongyuan,Meng,"Guangxi Medical University, Nanning, Guangxi, China.",Yaxin,Zhao,"Guangxi Medical University, Nanning, Guangxi, China.",Yan,He,"The First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the effect of ventilator-associated pneumonia on the prognosis of intensive care unit patients within 90 days and 180 days,15,07,2021,BMC infectious diseases,21,1,1471-2334,Wenjuan,Luo,"Department of Critical Care Medicine, Guangdong Second Provincial General Hospital, No.466 Xingang Middle Road, Guangzhou, 510000, Guangdong, China. wenjuanluooo@outlook.com.",Rui,Xing,"Department of Critical Care Medicine, Guangdong Second Provincial General Hospital, No.466 Xingang Middle Road, Guangzhou, 510000, Guangdong, China.",Canmin,Wang,"Department of Critical Care Medicine, Guangdong Second Provincial General Hospital, No.466 Xingang Middle Road, Guangzhou, 510000, Guangdong, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
