Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
acidosis predicts mortality independently from hyperlactatemia in patients with sepsis,03,03,2020,European journal of internal medicine,76,,1879-0828,Bernhard,Wernly,"Clinic of Internal Medicine II, Department of Cardiology, Paracelsus Medical University of Salzburg, Salzburg, Austria; Division of Cardiology, Department of Medicine, Karolinska Institutet, Karolinska University Hospital, Stockholm, Sweden.",Nadia,Heramvand,"Division of Cardiology, Pulmonology and Vascular Medicine, Medical Faculty, Heinrich-Heine-University, Düsseldorf, Germany.",Maryna,Masyuk,"Division of Cardiology, Pulmonology and Vascular Medicine, Medical Faculty, Heinrich-Heine-University, Düsseldorf, Germany.",Richard,Rezar,"Clinic of Internal Medicine II, Department of Cardiology, Paracelsus Medical University of Salzburg, Salzburg, Austria.",Raphael Romano,Bruno,"Division of Cardiology, Pulmonology and Vascular Medicine, Medical Faculty, Heinrich-Heine-University, Düsseldorf, Germany.",Malte,Kelm,"Division of Cardiology, Pulmonology and Vascular Medicine, Medical Faculty, Heinrich-Heine-University, Düsseldorf, Germany; CARID, Cardiovascular Research Institute Düsseldorf, Medical Faculty, Heinrich-Heine-University, Düsseldorf, Germany.",David,Niederseer,"Department of Cardiology, University Heart Center Zurich, University Hospital Zurich, University of Zurich, Zurich, Switzerland.",Michael,Lichtenauer,"Clinic of Internal Medicine II, Department of Cardiology, Paracelsus Medical University of Salzburg, Salzburg, Austria.",Uta C,Hoppe,"Clinic of Internal Medicine II, Department of Cardiology, Paracelsus Medical University of Salzburg, Salzburg, Austria.",Jan,Bakker,"Department of Intensive Care Adults, Erasmus MC University Medical Center, Rotterdam, The Netherlands; Department of Pulmonology and Critical Care, New York University Medical Center, New York, USA; Department of Pulmonology and Critical Care, Columbia University Medical Center, New York, USA; Department of Intensive Care, Pontificia Universidad Católica de Chile, Santiago, Chile.",Christian,Jung,"Division of Cardiology, Pulmonology and Vascular Medicine, Medical Faculty, Heinrich-Heine-University, Düsseldorf, Germany. Electronic address: christian.jung@med.uni-duesseldorf.de.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between comorbid chronic obstructive pulmonary disease and prognosis of patients admitted to the intensive care unit for non-copd reasons: a retrospective cohort study,07,02,2020,International journal of chronic obstructive pulmonary disease,15,,1178-2005,Wencheng,Huang,"Department of Respiratory Medicine, The 910th Hospital of People's Liberation Army, Quanzhou, People's Republic of China.",Ruijie,Xie,"Department of Medical Intensive Care Unit, The First Affiliated Hospital, Sun Yat-Sen University, Guangzhou, People's Republic of China.",Yuancheng,Hong,"Department of Respiratory Medicine, The 910th Hospital of People's Liberation Army, Quanzhou, People's Republic of China.",Qingui,Chen,"Department of Medical Intensive Care Unit, The First Affiliated Hospital, Sun Yat-Sen University, Guangzhou, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a deep learning backcasting approach to the electrolyte, metabolite, and acid-base parameters that predict risk in icu patients",17,12,2020,PloS one,15,12,1932-6203,Albion,Dervishi,"Department of Anesthesiology and Intensive Care Medicine, Medius Clinic Nürtingen, Academic Teaching Hospital of the University of Tübingen, Tübingen, Germany.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
increased neutrophil percentage-to-albumin ratio is associated with all-cause mortality in patients with severe sepsis or septic shock,02,04,2020,Epidemiology and infection,148,,1469-4409,Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou325000, Zhejiang, China.",Diwen,Li,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou325000, Zhejiang, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou325000, Zhejiang, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou325000, Zhejiang, China.",Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou325000, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utilizing imbalanced electronic health records to predict acute kidney injury by ensemble learning and time series model,21,09,2020,BMC medical informatics and decision making,20,1,1472-6947,Yuan,Wang,"College of Artificial Intelligence, Tianjin University of Science and Technology, TianJin, 300222, China.",Yake,Wei,"Center for Cyber Security, University of Electronic Science and Technology of China, ChengDu, China.",Hao,Yang,"Department of Critical Care Medicine, West China Hospital, Sichuan University, ChengDu, China.",Jingwei,Li,"Center for Cyber Security, University of Electronic Science and Technology of China, ChengDu, China.",Yubo,Zhou,"College of Artificial Intelligence, Tianjin University of Science and Technology, TianJin, 300222, China.",Qin,Wu,"Department of Critical Care Medicine, West China Hospital, Sichuan University, ChengDu, China. qinwu0221@gmail.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a deep learning solution to recommend laboratory reduction strategies in icu,22,09,2020,International journal of medical informatics,144,,1872-8243,Lishan,Yu,"School of Biomedical Informatics, UTHealth, United States; Department of Mathematical Sciences, Tsinghua University, China.",Linda,Li,"Department of Pediatric Surgery, McGovern Medical School, UTHealth, United States.",Elmer,Bernstam,"School of Biomedical Informatics, UTHealth, United States; Division of General Internal Medicine, McGovern Medical School, UTHealth, United States.",Xiaoqian,Jiang,"School of Biomedical Informatics, UTHealth, United States. Electronic address: xiaoqian.jiang@uth.tmc.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taper: time-aware patient ehr representation,04,11,2020,IEEE journal of biomedical and health informatics,24,11,2168-2208,Sajad,Darabi,,Mohammad,Kachuee,,Shayan,Fazeli,,Majid,Sarrafzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperchloremia in critically ill patients: association with outcomes and prediction using electronic health record data,15,12,2020,BMC medical informatics and decision making,20,Suppl 14,1472-6947,Pete,Yeh,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Yiheng,Pan,"Department of Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA.",L Nelson,Sanchez-Pinto,"Department of Pediatrics (Critical Care), Feinberg School of Medicine, Northwestern University, Chicago, IL, USA. lazaro.sanchez-pinto@northwestern.edu.",Yuan,Luo,"Department of Preventive Medicine (Health and Biomedical Informatics), Feinberg School of Medicine, Northwestern University, Chicago, IL, USA. yuan.luo@northwestern.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
introduction of critical care database based on specialized information systems: a model of critical care medicine database in large level iii grade a hospital,XX,06,2020,Zhonghua wei zhong bing ji jiu yi xue,32,6,2095-4352,Shuang,Qi,"Medical School of Chinese PLA, Beijing 100853, China.",Zhi,Mao,"Department of Critical Care Medicine, the First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Xin,Hu,"Department of Critical Care Medicine, the First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Chao,Liu,"Medical School of Chinese PLA, Beijing 100853, China.",Hongjun,Kang,"Department of Critical Care Medicine, the First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",Feihu,Zhou,"Department of Critical Care Medicine, the First Medical Centre, Chinese PLA General Hospital, Beijing 100853, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association between furosemide administration and outcomes in critically ill patients with acute kidney injury,04,03,2020,"Critical care (London, England)",24,1,1466-609X,Guang-Ju,Zhao,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Chang,Xu,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Jian-Chao,Ying,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Wen-Biao,Lü,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Guang-Liang,Hong,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Meng-Fang,Li,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Bing,Wu,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China.",Yong-Ming,Yao,"Trauma Research Center, Fourth Medical of the Chinese PLA General Hospital, Beijing, 100048, People's Republic of China. c_ff@sina.com.",Zhong-Qiu,Lu,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, People's Republic of China. lzq_640815@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unpacking prevalence and dichotomy in quick sequential organ failure assessment and systemic inflammatory response syndrome parameters: observational data-driven approach backed by sepsis pathophysiology,03,12,2020,JMIR medical informatics,8,12,2291-9694,Nazmus,Sakib,"Ubicomp Lab, Department of Computer Science, Marquette University, Milwaukee, WI, United States.",Sheikh Iqbal,Ahamed,"Ubicomp Lab, Department of Computer Science, Marquette University, Milwaukee, WI, United States.",Rumi Ahmed,Khan,"College of Medicine, University of Central Florida, Orlando, FL, United States.",Paul M,Griffin,"Regenstrief Center for Healthcare Engineering, Purdue University, West Lafayette, IN, United States.",Md Munirul,Haque,"RB Annis School of Engineering, University of Indianapolis, Indianapolis, IN, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
analysis of adult disease characteristics and mortality on mimic-iii,30,04,2020,PloS one,15,4,1932-6203,Zheng,Dai,"School of Life Science & Technology, University of Electronic Science & Technology of China, Chengdu, China.",Siru,Liu,"Department of Biomedical Informatics, University of Utah, Salt Lake City, Utah, United States of America.",Jinfa,Wu,"School of Life Science & Technology, University of Electronic Science & Technology of China, Chengdu, China.",Mengdie,Li,"School of Life Science & Technology, University of Electronic Science & Technology of China, Chengdu, China.",Jialin,Liu,"Department of Medical Informatics, West China Medical School, Sichuan University, Chengdu, China.",Ke,Li,"School of Life Science & Technology, University of Electronic Science & Technology of China, Chengdu, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development of a nomogram to predict 30-day mortality of patients with sepsis-associated encephalopathy: a retrospective cohort study,02,07,2020,Journal of intensive care,8,,2052-0492,Yang,Yang,"Department of Neurosurgery, Tangdu Hospital, Air Force Medical University, Xi'an, 710038 China.",Shengru,Liang,"Department of Endocrinology, Xijing Hospital, Air Force Medical University, Xi'an, 710032 China.",Jie,Geng,"Department of Surgery, Tangdu Hospital, Air Force Medical University, Xi'an, 710038 China.",Qiuhe,Wang,"Department of Liver Disease and Digestive Interventional Radiology, National Clinical Research Centre for Digestive Disease and Xijing Hospital of Digestive Diseases, Air Force Medical University, Xi'an, 710032 China.",Pan,Wang,"Institute of Medical Research Northwestern Polytechnical University, Xi'an, 710072 China.",Yuan,Cao,"Department of Neurosurgery, Xijing Hospital, Air Force Medical University, Xi'an, 710032 China.",Rong,Li,"Department of Neurosurgery, The 986th Hospital of Chinese People's Libertation Army, Xi'an, 710054 China.",Guodong,Gao,"Department of Neurosurgery, Tangdu Hospital, Air Force Medical University, Xi'an, 710038 China.",Lihong,Li,"Department of Emergency, Tangdu Hospital, Air Force Medical University, Xi'an, 710038 China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association of acidemia with short-term mortality of acute myocardial infarction: a retrospective study base on mimic-iii database,XX,XX,2020,Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,26,,1938-2723,Tang,Zhang,"Department of Cardiology, The Second Affiliated Hospital, 74626Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Yao-Zong,Guan,"Department of Cardiology, Institute of Cardiovascular Diseases, The First Affiliated Hospital, 74626Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",Hao,Liu,"Department of Cardiology, The Second Affiliated Hospital, 74626Guangxi Medical University, Nanning, Guangxi, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robust ppg motion artifact detection using a 1-d convolution neural network,11,06,2020,Computer methods and programs in biomedicine,196,,1872-7565,Choon-Hian,Goh,"Department of Biomedical Engineering, Faculty of Engineering, University of Malaya, 50603 Kuala Lumpur, Malaysia; Graduate School of Biomedical Engineering, Faculty of Engineering, UNSW Sydney, New South Wales 2052, Australia; Department of Mechatronics and Biomedical Engineering, Lee Kong Chian Faculty of Engineering and Science, Universiti Tunku Abdul Rahman, 43000 Kajang, Selangor Darul Ehsan, Malaysia.",Li Kuo,Tan,"Department of Biomedical Imaging, Faculty of Medicine, University of Malaya, 50603 Kuala Lumpur, Malaysia.",Nigel H,Lovell,"Graduate School of Biomedical Engineering, Faculty of Engineering, UNSW Sydney, New South Wales 2052, Australia.",Siew-Cheok,Ng,"Department of Biomedical Engineering, Faculty of Engineering, University of Malaya, 50603 Kuala Lumpur, Malaysia.",Maw Pin,Tan,"Department of Medicine, Faculty of Medicine, University of Malaya, 50603 Kuala Lumpur, Malaysia; Department Medical Sciences, Faculty of Healthcare and Medical Sciences, Sunway University, 47500 Bandar Sunway, Malaysia.",Einly,Lim,"Department of Biomedical Engineering, Faculty of Engineering, University of Malaya, 50603 Kuala Lumpur, Malaysia. Electronic address: einly_lim@um.edu.my.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting hypotension in the icu using noninvasive physiological signals,20,11,2020,Computers in biology and medicine,129,,1879-0534,Mina Chookhachizadeh,Moghadam,"Department of Electrical Engineering and Computer Science, University of California Irvine, Irvine, CA, 92697, USA. Electronic address: mchmghdm@uci.edu.",Ehsan,Masoumi,"Department of Electrical Engineering and Computer Science, University of California Irvine, Irvine, CA, 92697, USA. Electronic address: ehsan.masumi@gmail.com.",Samir,Kendale,"Beth Israel Deaconess Medical Center, Boston, MA, 02215, USA. Electronic address: skendale@bidmc.harvard.edu.",Nader,Bagherzadeh,"Department of Electrical Engineering and Computer Science, University of California Irvine, Irvine, CA, 92697, USA. Electronic address: nader@uci.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red blood cell distribution width is associated with mortality risk in patients with acute respiratory distress syndrome based on the berlin definition: a propensity score matched cohort study,17,05,2020,Heart & lung : the journal of critical care,49,5,1527-3288,Xue-Shu,Yu,"Department of Intensive Care, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Zhi-Qiang,Chen,"Department of Intensive Care, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yu-Feng,Hu,"Department of Intensive Care, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Jia-Xiu,Chen,"Department of Intensive Care, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Wen-Wei,Xu,"Department of Intensive Care, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Jie,Shu,"Department of Intensive Care, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Jing-Ye,Pan,"Department of Intensive Care, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang Province, 325000, China. Electronic address: wmupanjingye@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the neutrophil percentage-to-albumin ratio as a new predictor of all-cause mortality in patients with cardiogenic shock,26,11,2020,BioMed research international,2020,,2314-6141,Yue,Yu,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",Yu,Liu,"Department of Gastroenterology, Jinling Hospital, No. 305 Zhongshan East Road, Nanjing, 210002 Jiangsu, China.",Xinyu,Ling,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",Renhong,Huang,"Department of General Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",Suyu,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",Jie,Min,"Bethune International Peace Hospital, Shijiazhuang 050082, China.",Jian,Xiao,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",Yufeng,Zhang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",Zhinong,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai 200003, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nomogram to predict the risk of septic acute kidney injury in the first 24 h of admission: an analysis of intensive care unit data,XX,11,2020,Renal failure,42,1,1525-6049,Fuxing,Deng,"Department of Critical Care Medicine & National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Hunan, China.",Milin,Peng,"Department of Critical Care Medicine & National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Hunan, China.",Jing,Li,"Department of Critical Care Medicine & National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Hunan, China.",Yana,Chen,"Department of Critical Care Medicine & National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Hunan, China.",Buyao,Zhang,"Department of Critical Care Medicine & National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Hunan, China.",Shuangping,Zhao,"Department of Critical Care Medicine & National Clinical Research Center for Geriatric Disorders, Xiangya Hospital, Central South University, Hunan, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarking deep learning architectures for predicting readmission to the icu and describing patients-at-risk,24,01,2020,Scientific reports,10,1,2045-2322,Sebastiano,Barbieri,"Centre for Big Data Research in Health, University of New South Wales, Sydney, NSW, Australia. s.barbieri@unsw.edu.au.",James,Kemp,"Centre for Big Data Research in Health, University of New South Wales, Sydney, NSW, Australia.",Oscar,Perez-Concha,"Centre for Big Data Research in Health, University of New South Wales, Sydney, NSW, Australia.",Sradha,Kotwal,"The George Institute for Global Health, University of New South Wales, Sydney, NSW, Australia.",Martin,Gallagher,"The George Institute for Global Health, University of New South Wales, Sydney, NSW, Australia.",Angus,Ritchie,"Concord Clinical School, The University of Sydney, Sydney, NSW, Australia.",Louisa,Jorm,"Centre for Big Data Research in Health, University of New South Wales, Sydney, NSW, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
five novel clinical phenotypes for critically ill patients with mechanical ventilation in intensive care units: a retrospective and multi database study,10,12,2020,Respiratory research,21,1,1465-993X,Longxiang,Su,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing, 100730, People's Republic of China.",Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, 310016, People's Republic of China.",Fanglan,Zheng,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Pan,Pan,"College of Pulmonary and Critical Care Medicine, Chinese PLA General Hospital, Beijing, 100091, People's Republic of China.",Na,Hong,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Chun,Liu,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Jie,He,"Medical Data R&D Center, Digital China Health Technologies Co., Ltd., Beijing, 100080, People's Republic of China.",Weiguo,Zhu,"Information Management Center, Peking Union Medical College Hospital, Peking Union Medical College and Chinese Academy of Medical Sciences, Beijing, 100730, People's Republic of China.",Yun,Long,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing, 100730, People's Republic of China. ly_icu@aliyun.com.",Dawei,Liu,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science and Peking Union Medical College, Beijing, 100730, People's Republic of China. dwliu98@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the incidence and outcome of severe hyperlactatemia in critically ill patients,15,05,2020,Internal and emergency medicine,16,1,1970-9366,Amin,Gharipour,"Business School, Griffith University, Gold Coast Campus, Australia.",Rouzbeh,Razavi,"Department of Management and Information Systems, Kent State University, Kent, OH, USA.",Mojgan,Gharipour,"Isfahan Cardiovascular Research Center, Cardiovascular Research Institute, Isfahan University of Medical Sciences, Esfahan, Iran. gharipour@crc.mui.ac.ir.",Reza,Modarres,"School of Medical Sciences, Griffith University, Gold Coast Campus, Australia.",Pouya,Nezafati,"Mashhad University of Medical Sciences, Mashhad, Iran.",Nooshin,Mirkheshti,"Internal Medicine Department, MedStar Health, Baltimore, MD, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development and validation of a prognostic nomogram for myocardial infarction patients in intensive care units: a retrospective cohort study,17,12,2020,BMJ open,10,12,2044-6055,Qi,Guo,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Maoxiong,Wu,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Hongwei,Li,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Huijun,Ouyang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Runlu,Sun,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Junjie,Wang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Zhaoyu,Liu,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Jingfeng,Wang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China.",Yuling,Zhang,"Department of Cardiology, Sun Yat-Sen University Sun Yat-Sen Memorial Hospital, Guangzhou, Guangdong, China zzhangyuling@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
