PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33215074","Evaluation of patient-level retrieval from electronic health record data for a cohort discovery task","Chamberlin SR, Bedrick SD, Cohen AM, Wang Y, Wen A, Liu S, Liu H, Hersh WR.","JAMIA Open. 2020 Jul 26;3(3):395-404. doi: 10.1093/jamiaopen/ooaa026. eCollection 2020 Oct.","Chamberlin SR","JAMIA Open","2020","2020/11/20","PMC7660955","","10.1093/jamiaopen/ooaa026"
"33205130","The Veterans Affairs Precision Oncology Data Repository, a Clinical, Genomic, and Imaging Research Database","Elbers DC, Fillmore NR, Sung FC, Ganas SS, Prokhorenkov A, Meyer C, Hall RB, Ajjarapu SJ, Chen DC, Meng F, Grossman RL, Brophy MT, Do NV.","Patterns (N Y). 2020 Aug 17;1(6):100083. doi: 10.1016/j.patter.2020.100083. eCollection 2020 Sep 11.","Elbers DC","Patterns (N Y)","2020","2020/11/18","PMC7660389","","10.1016/j.patter.2020.100083"
"33204939","Federated Learning for Healthcare Informatics","Xu J, Glicksberg BS, Su C, Walker P, Bian J, Wang F.","J Healthc Inform Res. 2021;5(1):1-19. doi: 10.1007/s41666-020-00082-4. Epub 2020 Nov 12.","Xu J","J Healthc Inform Res","2021","2020/11/18","PMC7659898","","10.1007/s41666-020-00082-4"
"33204501","Artificial intelligence in orthopaedics: false hope or not? A narrative review along the line of Gartner's hype cycle","Oosterhoff JHF, Doornberg JN; Machine Learning Consortium.","EFORT Open Rev. 2020 Oct 26;5(10):593-603. doi: 10.1302/2058-5241.5.190092. eCollection 2020 Oct.","Oosterhoff JHF","EFORT Open Rev","2020","2020/11/18","PMC7608572","","10.1302/2058-5241.5.190092"
"33195354","Prognostic Role of Ammonia in Critical Care Patients Without Known Hepatic Disease","Zhao L, Walline JH, Gao Y, Lu X, Yu S, Ge Z, Zhu H, Li Y.","Front Med (Lausanne). 2020 Oct 22;7:589825. doi: 10.3389/fmed.2020.589825. eCollection 2020.","Zhao L","Front Med (Lausanne)","2020","2020/11/16","PMC7642587","","10.3389/fmed.2020.589825"
"33182703","Facilitating the Development of Deep Learning Models with Visual Analytics for Electronic Health Records","Hur C, Wi J, Kim Y.","Int J Environ Res Public Health. 2020 Nov 10;17(22):8303. doi: 10.3390/ijerph17228303.","Hur C","Int J Environ Res Public Health","2020","2020/11/13","PMC7697823","","10.3390/ijerph17228303"
"33164082","Informative presence and observation in routine health data: A review of methodology for clinical risk prediction","Sisk R, Lin L, Sperrin M, Barrett JK, Tom B, Diaz-Ordaz K, Peek N, Martin GP.","J Am Med Inform Assoc. 2021 Jan 15;28(1):155-166. doi: 10.1093/jamia/ocaa242.","Sisk R","J Am Med Inform Assoc","2021","2020/11/09","PMC7810439","","10.1093/jamia/ocaa242"
"33162796","Deceased serum bilirubin and albumin levels in the assessment of severity and mortality in patients with acute pancreatitis","Xu X, Ai F, Huang M.","Int J Med Sci. 2020 Sep 23;17(17):2685-2695. doi: 10.7150/ijms.49606. eCollection 2020.","Xu X","Int J Med Sci","2020","2020/11/09","PMC7645339","","10.7150/ijms.49606"
"33157998","Platelets as a prognostic marker for sepsis: A cohort study from the MIMIC-III database","Zhao L, Zhao L, Wang YY, Yang F, Chen Z, Yu Q, Shi H, Huang S, Zhao X, Xiu L, Li X, Li Y.","Medicine (Baltimore). 2020 Nov 6;99(45):e23151. doi: 10.1097/MD.0000000000023151.","Zhao L","Medicine (Baltimore)","2020","2020/11/07","PMC7647525","","10.1097/MD.0000000000023151"
"33151150","Amplifying Domain Expertise in Clinical Data Pipelines","Rahman P, Nandi A, Hebert C.","JMIR Med Inform. 2020 Nov 5;8(11):e19612. doi: 10.2196/19612.","Rahman P","JMIR Med Inform","2020","2020/11/05","PMC7677017","","10.2196/19612"
"33149568","Impacts of Comorbid Chronic Obstructive Pulmonary Disease and Congestive Heart Failure on Prognosis of Critically Ill Patients","Dai Y, Qin S, Pan H, Chen T, Bian D.","Int J Chron Obstruct Pulmon Dis. 2020 Oct 28;15:2707-2714. doi: 10.2147/COPD.S275573. eCollection 2020.","Dai Y","Int J Chron Obstruct Pulmon Dis","2020","2020/11/05","PMC7604246","","10.2147/COPD.S275573"
"33139965","Classifying Electronic Consults for Triage Status and Question Type","Ding X, Barnett ML, Mehrotra A, Miller TA.","Proc Conf Assoc Comput Linguist Meet. 2020 Jul;2020:1-6. doi: 10.18653/v1/2020.nlpmc-1.1.","Ding X","Proc Conf Assoc Comput Linguist Meet","2020","2020/11/03","PMC7603636","NIHMS1640423","10.18653/v1/2020.nlpmc-1.1"
"33133877","Noise Detection in Electrocardiogram Signals for Intensive Care Unit Patients","Bashar SK, Ding E, Walkey AJ, McManus DD, Chon KH.","IEEE Access. 2019;7:88357-88368. doi: 10.1109/access.2019.2926199. Epub 2019 Jul 1.","Bashar SK","IEEE Access","2019","2020/11/02","PMC7597656","NIHMS1535204","10.1109/access.2019.2926199"
"33123579","Association between Body Mass Index and Short-Term Clinical Outcomes in Critically Ill Patients with Sepsis: A Real-World Study","Lin S, Ge S, He W, Zeng M.","Biomed Res Int. 2020 Oct 15;2020:5781913. doi: 10.1155/2020/5781913. eCollection 2020.","Lin S","Biomed Res Int","2020","2020/10/30","PMC7584974","","10.1155/2020/5781913"
"33121479","Combining structured and unstructured data for predictive models: a deep learning approach","Zhang D, Yin C, Zeng J, Yuan X, Zhang P.","BMC Med Inform Decis Mak. 2020 Oct 29;20(1):280. doi: 10.1186/s12911-020-01297-6.","Zhang D","BMC Med Inform Decis Mak","2020","2020/10/30","PMC7596962","","10.1186/s12911-020-01297-6"
"33120431","Clinical concept extraction using transformers","Yang X, Bian J, Hogan WR, Wu Y.","J Am Med Inform Assoc. 2020 Dec 9;27(12):1935-1942. doi: 10.1093/jamia/ocaa189.","Yang X","J Am Med Inform Assoc","2020","2020/10/29","PMC7727351","","10.1093/jamia/ocaa189"
"33116549","The Association of Red Blood Cell Distribution Width to Platelet Count Ratio and 28-Day Mortality of Patients with Sepsis: A Retrospective Cohort Study","Ge S, Lin S, Zhang L, Zeng M.","Ther Clin Risk Manag. 2020 Oct 19;16:999-1006. doi: 10.2147/TCRM.S268523. eCollection 2020.","Ge S","Ther Clin Risk Manag","2020","2020/10/29","PMC7586012","","10.2147/TCRM.S268523"
"33106798","Agile clinical research: A data science approach to scrumban in clinical medicine","Lei H, O'Connell R, Ehwerhemuepha L, Taraman S, Feaster W, Chang A.","Intell Based Med. 2020 Dec;3:100009. doi: 10.1016/j.ibmed.2020.100009. Epub 2020 Oct 22.","Lei H","Intell Based Med","2020","2020/10/27","PMC7578702","","10.1016/j.ibmed.2020.100009"
"33101768","DeepConsensus: Consensus-based Interpretable Deep Neural Networks with Application to Mortality Prediction","Salman S, Payrovnaziri SN, Liu X, Rengifo-Moreno P, He Z.","Proc Int Jt Conf Neural Netw. 2020 Jul;2020:10.1109/ijcnn48605.2020.9206678. doi: 10.1109/ijcnn48605.2020.9206678. Epub 2020 Sep 28.","Salman S","Proc Int Jt Conf Neural Netw","2020","2020/10/26","PMC7583142","NIHMS1634785","10.1109/ijcnn48605.2020.9206678"
"33091829","Automatic classification of scanned electronic health record documents","Goodrum H, Roberts K, Bernstam EV.","Int J Med Inform. 2020 Dec;144:104302. doi: 10.1016/j.ijmedinf.2020.104302. Epub 2020 Oct 17.","Goodrum H","Int J Med Inform","2020","2020/10/22","PMC7731898","NIHMS1640997","10.1016/j.ijmedinf.2020.104302"
"33090117","A Racially Unbiased, Machine Learning Approach to Prediction of Mortality: Algorithm Development Study","Allen A, Mataraso S, Siefkas A, Burdick H, Braden G, Dellinger RP, McCoy A, Pellegrini E, Hoffman J, Green-Saxena A, Barnes G, Calvert J, Das R.","JMIR Public Health Surveill. 2020 Oct 22;6(4):e22400. doi: 10.2196/22400.","Allen A","JMIR Public Health Surveill","2020","2020/10/22","PMC7644374","","10.2196/22400"
"33084589","AutoScore: A Machine Learning-Based Automatic Clinical Score Generator and Its Application to Mortality Prediction Using Electronic Health Records","Xie F, Chakraborty B, Ong MEH, Goldstein BA, Liu N.","JMIR Med Inform. 2020 Oct 21;8(10):e21798. doi: 10.2196/21798.","Xie F","JMIR Med Inform","2020","2020/10/21","PMC7641783","","10.2196/21798"
"33077569","Association between neutrophil-to-albumin ratio and mortality in patients with cardiogenic shock: a retrospective cohort study","Peng Y, Xue Y, Wang J, Xiang H, Ji K, Wang J, Lin C.","BMJ Open. 2020 Oct 19;10(10):e039860. doi: 10.1136/bmjopen-2020-039860.","Peng Y","BMJ Open","2020","2020/10/20","PMC7574943","","10.1136/bmjopen-2020-039860"
"33067833","Red Blood Cell Distribution Width as a Predictor of 28-Day Mortality in Critically Ill Patients With Alcohol Use Disorder","Liao L, Pinhu L.","Alcohol Clin Exp Res. 2020 Dec;44(12):2555-2560. doi: 10.1111/acer.14483. Epub 2020 Nov 16.","Liao L","Alcohol Clin Exp Res","2020","2020/10/17","PMC7756313","","10.1111/acer.14483"
"33051513","Survival prediction of patients with sepsis from age, sex, and septic episode number alone","Chicco D, Jurman G.","Sci Rep. 2020 Oct 13;10(1):17156. doi: 10.1038/s41598-020-73558-3.","Chicco D","Sci Rep","2020","2020/10/14","PMC7555553","","10.1038/s41598-020-73558-3"
"33050399","Classification of Biomedical Texts for Cardiovascular Diseases with Deep Neural Network Using a Weighted Feature Representation Method","Ahmed N, Dilmaç F, Alpkocak A.","Healthcare (Basel). 2020 Oct 10;8(4):392. doi: 10.3390/healthcare8040392.","Ahmed N","Healthcare (Basel)","2020","2020/10/14","PMC7712354","","10.3390/healthcare8040392"
"33043264","Seeking predictors for paroxysmal atrial fibrillation in stroke with an online clinical database","Erdener SE.","North Clin Istanb. 2019 Dec 5;7(4):378-385. doi: 10.14744/nci.2019.91668. eCollection 2020.","Erdener SE","North Clin Istanb","2019","2020/10/12","PMC7521092","","10.14744/nci.2019.91668"
"33042536","Mortality prediction model for the triage of COVID-19, pneumonia, and mechanically ventilated ICU patients: A retrospective study","Ryan L, Lam C, Mataraso S, Allen A, Green-Saxena A, Pellegrini E, Hoffman J, Barton C, McCoy A, Das R.","Ann Med Surg (Lond). 2020 Nov;59:207-216. doi: 10.1016/j.amsu.2020.09.044. Epub 2020 Oct 3.","Ryan L","Ann Med Surg (Lond)","2020","2020/10/12","PMC7532803","","10.1016/j.amsu.2020.09.044"
"33040151","Democratizing EHR analyses with FIDDLE: a flexible data-driven preprocessing pipeline for structured clinical data","Tang S, Davarmanesh P, Song Y, Koutra D, Sjoding MW, Wiens J.","J Am Med Inform Assoc. 2020 Dec 9;27(12):1921-1934. doi: 10.1093/jamia/ocaa139.","Tang S","J Am Med Inform Assoc","2020","2020/10/11","PMC7727385","","10.1093/jamia/ocaa139"
"33034642","Comparison of Chest Radiograph Interpretations by Artificial Intelligence Algorithm vs Radiology Residents","Wu JT, Wong KCL, Gur Y, Ansari N, Karargyris A, Sharma A, Morris M, Saboury B, Ahmad H, Boyko O, Syed A, Jadhav A, Wang H, Pillai A, Kashyap S, Moradi M, Syeda-Mahmood T.","JAMA Netw Open. 2020 Oct 1;3(10):e2022779. doi: 10.1001/jamanetworkopen.2020.22779.","Wu JT","JAMA Netw Open","2020","2020/10/09","PMC7547369","","10.1001/jamanetworkopen.2020.22779"
"33031455","Rapid declines in systolic blood pressure are associated with an increase in pulse transit time","Schaanning SG, Skjaervold NK.","PLoS One. 2020 Oct 8;15(10):e0240126. doi: 10.1371/journal.pone.0240126. eCollection 2020.","Schaanning SG","PLoS One","2020","2020/10/08","PMC7544103","","10.1371/journal.pone.0240126"
"33029642","Clinical concept normalization with a hybrid natural language processing system combining multilevel matching and machine learning ranking","Chen L, Fu W, Gu Y, Sun Z, Li H, Li E, Jiang L, Gao Y, Huang Y.","J Am Med Inform Assoc. 2020 Oct 1;27(10):1576-1584. doi: 10.1093/jamia/ocaa155.","Chen L","J Am Med Inform Assoc","2020","2020/10/08","PMC7647369","","10.1093/jamia/ocaa155"
"33028000","Premature Atrial and Ventricular Contraction Detection using Photoplethysmographic Data from a Smartwatch","Han D, Bashar SK, Mohagheghian F, Ding E, Whitcomb C, McManus DD, Chon KH.","Sensors (Basel). 2020 Oct 5;20(19):5683. doi: 10.3390/s20195683.","Han D","Sensors (Basel)","2020","2020/10/08","PMC7582300","","10.3390/s20195683"
"33019215","Predicting Mortality in Critical Care Patients with Fungemia Using Structured and Unstructured Data","Baxter SL, Klie AR, Saseendrakumar BR, Ye GY, Hogarth M, Nemati S.","Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:5459-5463. doi: 10.1109/EMBC44109.2020.9175287.","Baxter SL","Annu Int Conf IEEE Eng Med Biol Soc","2020","2020/10/06","PMC7709796","NIHMS1644141","10.1109/EMBC44109.2020.9175287"
"33010425","Multi-Ontology Refined Embeddings (MORE): A hybrid multi-ontology and corpus-based semantic representation model for biomedical concepts","Jiang S, Wu W, Tomita N, Ganoe C, Hassanpour S.","J Biomed Inform. 2020 Nov;111:103581. doi: 10.1016/j.jbi.2020.103581. Epub 2020 Oct 1.","Jiang S","J Biomed Inform","2020","2020/10/03","PMC7665985","NIHMS1635279","10.1016/j.jbi.2020.103581"
"33009423","DDxNet: a deep learning model for automatic interpretation of electronic health records, electrocardiograms and electroencephalograms","Thiagarajan JJ, Rajan D, Katoch S, Spanias A.","Sci Rep. 2020 Oct 2;10(1):16428. doi: 10.1038/s41598-020-73126-9.","Thiagarajan JJ","Sci Rep","2020","2020/10/03","PMC7532141","","10.1038/s41598-020-73126-9"
"33008381","Using machine learning methods to predict in-hospital mortality of sepsis patients in the ICU","Kong G, Lin K, Hu Y.","BMC Med Inform Decis Mak. 2020 Oct 2;20(1):251. doi: 10.1186/s12911-020-01271-2.","Kong G","BMC Med Inform Decis Mak","2020","2020/10/03","PMC7531110","","10.1186/s12911-020-01271-2"
"32991333","Precision medicine in anesthesiology","Jalilian L, Cannesson M.","Int Anesthesiol Clin. 2020 Fall;58(4):17-22. doi: 10.1097/AIA.0000000000000297.","Jalilian L","Int Anesthesiol Clin","2020","2020/09/29","PMC8773161","NIHMS1615011","10.1097/AIA.0000000000000297"
"32989459","Generating sequential electronic health records using dual adversarial autoencoder","Lee D, Yu H, Jiang X, Rogith D, Gudala M, Tejani M, Zhang Q, Xiong L.","J Am Med Inform Assoc. 2020 Jul 1;27(9):1411-1419. doi: 10.1093/jamia/ocaa119.","Lee D","J Am Med Inform Assoc","2020","2020/09/29","PMC7647348","","10.1093/jamia/ocaa119"
"32985996","Marrying Medical Domain Knowledge With Deep Learning on Electronic Health Records: A Deep Visual Analytics Approach","Li R, Yin C, Yang S, Qian B, Zhang P.","J Med Internet Res. 2020 Sep 28;22(9):e20645. doi: 10.2196/20645.","Li R","J Med Internet Res","2020","2020/09/28","PMC7551124","","10.2196/20645"
"32978936","Prognostic Value of Acute-On-Chronic Liver Failure (ACLF) Score in Critically Ill Patients with Cirrhosis and ACLF","Lin X, Huang X, Wang L, Feng S, Chen X, Cai W, Huang Z.","Med Sci Monit. 2020 Sep 26;26:e926574. doi: 10.12659/MSM.926574.","Lin X","Med Sci Monit","2020","2020/09/26","PMC7526342","","10.12659/MSM.926574"
"32975523","Using Item Response Theory for Explainable Machine Learning in Predicting Mortality in the Intensive Care Unit: Case-Based Approach","Kline A, Kline T, Shakeri Hossein Abad Z, Lee J.","J Med Internet Res. 2020 Sep 25;22(9):e20268. doi: 10.2196/20268.","Kline A","J Med Internet Res","2020","2020/09/25","PMC7547395","","10.2196/20268"
"32959779","Spectral clustering of risk score trajectories stratifies sepsis patients by clinical outcome and interventions received","Liu R, Greenstein JL, Fackler JC, Bembea MM, Winslow RL.","Elife. 2020 Sep 22;9:e58142. doi: 10.7554/eLife.58142.","Liu R","Elife","2020","2020/09/22","PMC7508552","","10.7554/eLife.58142"
"32958039","De-identifying free text of Japanese electronic health records","Kajiyama K, Horiguchi H, Okumura T, Morita M, Kano Y.","J Biomed Semantics. 2020 Sep 21;11(1):11. doi: 10.1186/s13326-020-00227-9.","Kajiyama K","J Biomed Semantics","2020","2020/09/22","PMC7504663","","10.1186/s13326-020-00227-9"
"32957977","Utilizing imbalanced electronic health records to predict acute kidney injury by ensemble learning and time series model","Wang Y, Wei Y, Yang H, Li J, Zhou Y, Wu Q.","BMC Med Inform Decis Mak. 2020 Sep 21;20(1):238. doi: 10.1186/s12911-020-01245-4.","Wang Y","BMC Med Inform Decis Mak","2020","2020/09/22","PMC7507620","","10.1186/s12911-020-01245-4"
"32956366","A new analytical framework for missing data imputation and classification with uncertainty: Missing data imputation and heart failure readmission prediction","Hu Z, Du D.","PLoS One. 2020 Sep 21;15(9):e0237724. doi: 10.1371/journal.pone.0237724. eCollection 2020.","Hu Z","PLoS One","2020","2020/09/21","PMC7505424","","10.1371/journal.pone.0237724"
"32953717","Evaluation of the updated ""Candida score"" with Sepsis 3.0 criteria in critically ill patients","Li D, Zhang J, Han W, Bai G, Cheng W, Cui N.","Ann Transl Med. 2020 Aug;8(15):917. doi: 10.21037/atm-20-995.","Li D","Ann Transl Med","2020","2020/09/21","PMC7475415","","10.21037/atm-20-995"
"32953709","Critical care echocardiography: diagnostic or prognostic?","Vignon P.","Ann Transl Med. 2020 Aug;8(15):909. doi: 10.21037/atm-20-3208.","Vignon P","Ann Transl Med","2020","2020/09/21","PMC7475398","","10.21037/atm-20-3208"
"32934964","Association between Neutrophil Percentage-to-Albumin Ratio and All-Cause Mortality in Critically Ill Patients with Coronary Artery Disease","Sun T, Shen H, Guo Q, Yang J, Zhai G, Zhang J, Zhang B, Ding Y, Cai C, Zhou Y.","Biomed Res Int. 2020 Aug 31;2020:8137576. doi: 10.1155/2020/8137576. eCollection 2020.","Sun T","Biomed Res Int","2020","2020/09/16","PMC7479485","","10.1155/2020/8137576"
"32934195","Outcomes for Patients with Sepsis Following Admission to the Intensive Care Unit Based on Health Insurance Status: A Study from the Medical Information Mart for Intensive Care-III (MIMIC-III) Database","Zhou Y, Yang D, Fu Q, Chen T, Chen Y, Zheng C.","Med Sci Monit. 2020 Sep 16;26:e924954. doi: 10.12659/MSM.924954.","Zhou Y","Med Sci Monit","2020","2020/09/16","PMC7519944","","10.12659/MSM.924954"
"32928219","Toward a hemorrhagic trauma severity score: fusing five physiological biomarkers","Bhat A, Podstawczyk D, Walther BK, Aggas JR, Machado-Aranda D, Ward KR, Guiseppi-Elie A.","J Transl Med. 2020 Sep 14;18(1):348. doi: 10.1186/s12967-020-02516-4.","Bhat A","J Transl Med","2020","2020/09/15","PMC7490913","","10.1186/s12967-020-02516-4"
"32923430","Explainable Prediction of Medical Codes With Knowledge Graphs","Teng F, Yang W, Chen L, Huang L, Xu Q.","Front Bioeng Biotechnol. 2020 Aug 14;8:867. doi: 10.3389/fbioe.2020.00867. eCollection 2020.","Teng F","Front Bioeng Biotechnol","2020","2020/09/14","PMC7456905","","10.3389/fbioe.2020.00867"
"32908890","Anion Gap Was Associated with Inhospital Mortality and Adverse Clinical Outcomes of Coronary Care Unit Patients","Sun T, Cai C, Shen H, Yang J, Guo Q, Zhang J, Zhang B, Ding Y, Zhou Y.","Biomed Res Int. 2020 Aug 27;2020:4598462. doi: 10.1155/2020/4598462. eCollection 2020.","Sun T","Biomed Res Int","2020","2020/09/10","PMC7474740","","10.1155/2020/4598462"
"32903618","A Machine Learning-Based Prediction of Hospital Mortality in Patients With Postoperative Sepsis","Yao RQ, Jin X, Wang GW, Yu Y, Wu GS, Zhu YB, Li L, Li YX, Zhao PY, Zhu SY, Xia ZF, Ren C, Yao YM.","Front Med (Lausanne). 2020 Aug 11;7:445. doi: 10.3389/fmed.2020.00445. eCollection 2020.","Yao RQ","Front Med (Lausanne)","2020","2020/09/09","PMC7438711","","10.3389/fmed.2020.00445"
"32895209","[Effects of cholestasis and hypoxic hepatitis on prognosis of ICU patients: a retrospective study based on MIMIC Ⅲ database]","Huimin S, Jing W, Chang HU, Chang L, Jianguo LI.","Nan Fang Yi Ke Da Xue Xue Bao. 2020 Jun 30;40(6):771-777. doi: 10.12122/j.issn.1673-4254.2020.06.01.","Huimin S","Nan Fang Yi Ke Da Xue Xue Bao","2020","2020/09/08","PMC7321284","","10.12122/j.issn.1673-4254.2020.06.01"
"32895135","[Comparison of four scoring systems for predicting ICU mortality in patients with sepsis]","Hu C, Hu B, Li Z, Yang X, Song H, Li J.","Nan Fang Yi Ke Da Xue Xue Bao. 2020 Apr 30;40(4):513-518. doi: 10.12122/j.issn.1673-4254.2020.04.10.","Hu C","Nan Fang Yi Ke Da Xue Xue Bao","2020","2020/09/08","PMC7225101","","10.12122/j.issn.1673-4254.2020.04.10"
"32885240","Recommendations for improving national clinical datasets for health equity research","Block RG, Puro J, Cottrell E, Lunn MR, Dunne MJ, Quiñones AR, Chung B, Pinnock W, Reid GM, Heintzman J.","J Am Med Inform Assoc. 2020 Nov 1;27(11):1802-1807. doi: 10.1093/jamia/ocaa144.","Block RG","J Am Med Inform Assoc","2020","2020/09/05","PMC7671626","","10.1093/jamia/ocaa144"
"32862673","Association of Acidemia With Short-Term Mortality of Acute Myocardial Infarction: A Retrospective Study Base on MIMIC-III Database","Zhang T, Guan YZ, Liu H.","Clin Appl Thromb Hemost. 2020 Jan-Dec;26:1076029620950837. doi: 10.1177/1076029620950837.","Zhang T","Clin Appl Thromb Hemost","2020","2020/09/01","PMC7466881","","10.1177/1076029620950837"
"32852280","What You Need to Know Before Implementing a Clinical Research Data Warehouse: Comparative Review of Integrated Data Repositories in Health Care Institutions","Gagalova KK, Leon Elizalde MA, Portales-Casamar E, Görges M.","JMIR Form Res. 2020 Aug 27;4(8):e17687. doi: 10.2196/17687.","Gagalova KK","JMIR Form Res","2020","2020/08/28","PMC7484778","","10.2196/17687"
"32847006","A Decision Support Method for Prehospital Emergency Care Based on Ranking the Importance of Physiological Variables","Zhang L, Zhao S, Li F, Rao G.","Healthcare (Basel). 2020 Aug 24;8(3):295. doi: 10.3390/healthcare8030295.","Zhang L","Healthcare (Basel)","2020","2020/08/28","PMC7551753","","10.3390/healthcare8030295"
"32844163","Rad-SpatialNet: A Frame-based Resource for Fine-Grained Spatial Relations in Radiology Reports","Datta S, Ulinski M, Godfrey-Stovall J, Khanpara S, Riascos-Castaneda RF, Roberts K.","LREC Int Conf Lang Resour Eval. 2020 May;2020:2251-2260.","Datta S","LREC Int Conf Lang Resour Eval","2020","2020/08/27","PMC7444653","NIHMS1618499",""
"32823322","From Patient Engagement to Precision Oncology: Leveraging Informatics to Advance Cancer Care","Griffin AC, Topaloglu U, Davis S, Chung AE.","Yearb Med Inform. 2020 Aug;29(1):235-242. doi: 10.1055/s-0040-1701983. Epub 2020 Aug 21.","Griffin AC","Yearb Med Inform","2020","2020/08/22","PMC7442514","","10.1055/s-0040-1701983"
"32823318","Medical Information Extraction in the Age of Deep Learning","Hahn U, Oleynik M.","Yearb Med Inform. 2020 Aug;29(1):208-220. doi: 10.1055/s-0040-1702001. Epub 2020 Aug 21.","Hahn U","Yearb Med Inform","2020","2020/08/22","PMC7442512","","10.1055/s-0040-1702001"
"32805004","Bias at warp speed: how AI may contribute to the disparities gap in the time of COVID-19","Röösli E, Rice B, Hernandez-Boussard T.","J Am Med Inform Assoc. 2021 Jan 15;28(1):190-192. doi: 10.1093/jamia/ocaa210.","Röösli E","J Am Med Inform Assoc","2021","2020/08/18","PMC7454645","","10.1093/jamia/ocaa210"
"32795984","Text Processing for Detection of Fungal Ocular Involvement in Critical Care Patients: Cross-Sectional Study","Baxter SL, Klie AR, Radha Saseendrakumar B, Ye GY, Hogarth M.","J Med Internet Res. 2020 Aug 14;22(8):e18855. doi: 10.2196/18855.","Baxter SL","J Med Internet Res","2020","2020/08/16","PMC7455861","","10.2196/18855"
"32784617","Automatic Process Comparison for Subpopulations: Application in Cancer Care","Marazza F, Bukhsh FA, Geerdink J, Vijlbrief O, Pathak S, Keulen MV, Seifert C.","Int J Environ Res Public Health. 2020 Aug 7;17(16):5707. doi: 10.3390/ijerph17165707.","Marazza F","Int J Environ Res Public Health","2020","2020/08/14","PMC7460145","","10.3390/ijerph17165707"
"32770177","Scores to Predict Long-term Mortality in Patients With Severe Pneumonia Still Lacking","Reyes LF, Garcia-Gallo E, Pinedo J, Saenz-Valcarcel M, Celi L, Rodriguez A, Waterer G.","Clin Infect Dis. 2021 May 4;72(9):e442-e443. doi: 10.1093/cid/ciaa1140.","Reyes LF","Clin Infect Dis","2021","2020/08/10","PMC8599904","","10.1093/cid/ciaa1140"
"32766825","Evaluating recommender systems for AI-driven biomedical informatics","La Cava W, Williams H, Fu W, Vitale S, Srivatsan D, Moore JH.","Bioinformatics. 2021 Apr 19;37(2):250-256. doi: 10.1093/bioinformatics/btaa698.","La Cava W","Bioinformatics","2021","2020/08/09","PMC8055228","","10.1093/bioinformatics/btaa698"
"32762729","CAS: corpus of clinical cases in French","Grabar N, Dalloux C, Claveau V.","J Biomed Semantics. 2020 Aug 6;11(1):7. doi: 10.1186/s13326-020-00225-x.","Grabar N","J Biomed Semantics","2020","2020/08/09","PMC7410149","","10.1186/s13326-020-00225-x"
"32750900","Atrial Fibrillation Detection During Sepsis: Study on MIMIC III ICU Data","Bashar SK, Hossain MB, Ding E, Walkey AJ, McManus DD, Chon KH.","IEEE J Biomed Health Inform. 2020 Nov;24(11):3124-3135. doi: 10.1109/JBHI.2020.2995139. Epub 2020 Nov 6.","Bashar SK","IEEE J Biomed Health Inform","2020","2020/08/06","PMC7670858","NIHMS1644686","10.1109/JBHI.2020.2995139"
"32746035","Novel Density Poincaré Plot Based Machine Learning Method to Detect Atrial Fibrillation From Premature Atrial/Ventricular Contractions","Bashar SK, Han D, Zieneddin F, Ding E, Fitzgibbons TP, Walkey AJ, McManus DD, Javidi B, Chon KH.","IEEE Trans Biomed Eng. 2021 Feb;68(2):448-460. doi: 10.1109/TBME.2020.3004310. Epub 2021 Jan 20.","Bashar SK","IEEE Trans Biomed Eng","2021","2020/08/04","PMC7863548","NIHMS1665129","10.1109/TBME.2020.3004310"
"32746013","Physiology-Informed Real-Time Mean Arterial Blood Pressure Learning and Prediction for Septic Patients Receiving Norepinephrine","Tang Y, Brown SM, Sorensen J, Harley JB.","IEEE Trans Biomed Eng. 2021 Jan;68(1):181-191. doi: 10.1109/TBME.2020.2997929. Epub 2020 Dec 21.","Tang Y","IEEE Trans Biomed Eng","2021","2020/08/04","PMC7790161","NIHMS1656698","10.1109/TBME.2020.2997929"
"32740059","Accelerating ophthalmic artificial intelligence research: the role of an open access data repository","Kras A, Celi LA, Miller JB.","Curr Opin Ophthalmol. 2020 Sep;31(5):337-350. doi: 10.1097/ICU.0000000000000678.","Kras A","Curr Opin Ophthalmol","2020","2020/08/03","PMC8095451","NIHMS1651335","10.1097/ICU.0000000000000678"
"32735230","A Predictive Model Based on Machine Learning for the Early Detection of Late-Onset Neonatal Sepsis: Development and Observational Study","Song W, Jung SY, Baek H, Choi CW, Jung YH, Yoo S.","JMIR Med Inform. 2020 Jul 31;8(7):e15965. doi: 10.2196/15965.","Song W","JMIR Med Inform","2020","2020/08/01","PMC7428919","","10.2196/15965"
"32734166","Machine learning for early detection of sepsis: an internal and temporal validation study","Bedoya AD, Futoma J, Clement ME, Corey K, Brajer N, Lin A, Simons MG, Gao M, Nichols M, Balu S, Heller K, Sendak M, O'Brien C.","JAMIA Open. 2020 Apr 11;3(2):252-260. doi: 10.1093/jamiaopen/ooaa006. eCollection 2020 Jul.","Bedoya AD","JAMIA Open","2020","2020/08/01","PMC7382639","","10.1093/jamiaopen/ooaa006"
